"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-10-14","1.9",,," 0702","0.0",,,,"13.9","6.1",,"  190","  180","4.0","5.4"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-10-15","4.7",,," 1808","0.0",,,,"14.4","8.9",,"  160","  160","8.1","11.2"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-10-16","6.5",,," 2123","3.6",,,,"14.4","10.6",,"  190","  190","11.2","14.3"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-10-17","6.8",,," 1309","7.6",,,,"13.9","8.9",,"  180","  180","14.8","18.3"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-10-18","5.3",,," 1018","0.5",,,,"10.6","7.8",,"  180","  170","11.2","14.3"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-10-19","2.6",,," 0213","9.4",,,,"9.4","7.2",,"  160","  160","9.8","12.1"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-10-20","3.2",,," 1336","1.8",,,,"10.6","7.2",,"  150","  140","9.8","12.1"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-10-21","6.0",,," 2038","15.2",,,,"14.4","9.4",,"  190","  190","10.7","14.3"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-10-22","2.3",,," 0314","2.5",,,,"14.4","8.3",,"  360","  360","6.3","8.9"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-10-23","1.3",,," 1540","0.0",,,,"11.7","6.1",,"  330","  330","3.6","4.9"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-10-24","1.1",,," 0421","0.0",,,,"14.4","6.1",,"  110","  110","3.1","3.6"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-10-25",,,," 1051","1.5",,,,"13.3","8.9",,"  290","  300","8.9","13.4"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-10-26","2.9",,," 1242","0.0",,,,"11.7","5.6",,"  330","  340","7.2","11.2"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-10-27","1.3",,," 1349","0.0",,,,"10.6","1.1",,"  310","   30","3.1","4.9"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-10-28","1.9",,," 1118","0.0",,,,"9.4","1.7",,"  330","  310","4.5","7.6"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-10-29","2.5",,," 0119","0.0",,,,"8.9","0.0",,"  150","  150","5.4","7.6"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-10-30","1.9",,," 0240","0.0",,,,"8.3","0.0",,"  100","  100","5.4","5.8"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-10-31","1.0",,," 2114","0.0",,,,"10.0","1.7",,"   40","   50","3.1","4.5"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-01","2.1",,," 1048","0.0",,,,"10.6","2.2",,"  330","  350","4.0","5.8"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-02","1.2",,," 0338","0.0",,,,"11.7","3.9",,"  360","  360","3.6","5.4"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-03","1.3",,," 1426","0.0",,,,"11.7","3.9",,"  350","  360","3.6","4.9"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-04","1.0",,," 1218","0.0",,,,"11.1","5.0",,"  350","  360","4.0","5.4"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-06","1.8",,," 0150","0.0",,,,"10.6","5.6",,"   10","  360","4.5","6.7"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-07","1.5",,," 1326","0.0",,,,"12.2","3.9",,"  350","  350","3.6","4.5"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-08","2.8",,," 1907","0.0",,,,"15.0","3.3",,"  160","  160","7.2","9.8"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-09","3.0",,," 0119","4.8",,,,"10.0","8.9",,"  150","  150","7.2","8.5"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-10","1.7",,," 1801","0.0",,,,"10.6","8.3",,"  320","   20","3.6","5.4"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-11","1.2",,," 2113","0.0",,,,"15.0","5.6",,"  150","  150","3.6","5.4"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-12","1.5",,," 1344","5.1",,,,"10.0","7.2",,"  160","  150","4.5","6.7"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-13","1.4",,," 1014","0.0",,,,"10.6","7.8",,"   20","   20","4.5","6.7"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-14","2.5",,," 2358","0.0",,,,"12.2","6.7",,"  150","  160","7.2","8.9"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-15","3.9",,," 1046","10.4",,,,"12.8","7.8",,"  210","  210","8.9","11.2"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-16","4.2",,," 2346","0.8",,,,"11.7","7.2",,"  160","  160","11.6","14.8"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-17","4.4",,," 0610","6.9",,,,"12.2","10.0",,"  150","  150","11.2","14.3"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-19","3.3",,," 0044","3.0",,,,"10.0","5.6",,"  190","  190","7.2","8.5"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-20","1.7",,," 1345","0.0",,,,"9.4","2.2",,"  350","  360","5.4","6.3"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-21","0.9",,," 1021","0.0",,,,"8.9","0.6",,"  350","   10","3.6","4.5"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-23","4.7",,," 2208","0.0",,,,"10.6","1.7",,"  190","  180","14.3","18.3"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-24","2.2",,," 0004","3.6",,,,"10.6","5.0",,"  200","  200","9.4","11.6"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-25","2.2",,," 0300","10.9",,,,"6.7","2.2",,"  300","  330","5.8","8.9"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-26","2.7",,," 2206","0.8",,,,"6.1","0.6",,"   20","   20","4.5","6.7"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-27","3.7",,," 1249","0.0",,,,"7.2","0.6",,"   20","   10","7.2","9.8"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-28","2.5",,," 0150","0.0",,,,"5.0","-0.5",,"  350","  360","4.5","7.6"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-29","1.3",,," 0240","0.0",,,,"3.3","-2.7",,"  350","   20","4.0","5.4"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-11-30","1.9",,," 1948","0.0",,,,"6.7","-2.7",,"   80","  100","4.0","6.7"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-01","2.0",,," 1530","0.0",,,,"5.6","0.0",,"  110","  120","4.5","6.3"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-02","0.9",,," 2354","0.0",,,,"9.4","3.9",,"  150","  160","3.6","4.5"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-03","4.1",,," 2348","0.0",,,,"11.1","6.7",,"  160","  160","7.6","9.8"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-04","3.1",,," 0048","0.5",,,,"10.0","6.1",,"  170","  170","7.2","10.3"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-05","1.3",,," 0128","0.0",,,,"8.3","4.4",,"  100","  350","3.6","5.4"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-06","2.7",,," 1734","0.3",,,,"13.3","6.1",,"  160","  150","6.7","8.5"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-07","2.6",,," 0208","9.9",,,,"9.4","7.2",,"  160","  160","6.3","8.9"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-08","0.9",,," 0636","0.0",,,,"9.4","5.0",,"  350","  340","3.6","4.9"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-09","1.0",,," 1344","0.0",,,,"5.6","3.3",,"  150","  210","3.1","3.6"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-10","3.4",,," 1348","3.3",,,,"6.7","2.8",,"  150","  160","6.7","8.9"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-11","4.3",,," 1341","4.1",,,,"8.9","6.1",,"  150","  140","8.1","10.7"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-12","5.4",,," 0616","7.9",,,,"8.9","6.1",,"  190","  180","10.7","13.0"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-13","2.9",,," 0330","0.0",,,,"7.8","5.0",,"  180","  180","6.7","8.1"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-14","1.2",,," 1018","3.8",,,,"5.6","3.9",,"  160","  160","4.0","5.4"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-15","1.9",,," 1606","1.0",,,,"6.1","2.8",,"  150","  150","5.4","6.3"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-16","4.0",,," 1510","0.0",,,,"6.7","2.8",,"  150","  160","7.2","9.4"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-17","3.2",,," 1120","0.0",,,,"7.8","3.9",,"  150","  160","6.7","8.1"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-18","3.8",,," 2307","0.8",,,,"7.8","3.9",,"  150","  150","8.1","10.7"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-19","4.9",,," 1951","19.0",,,,"11.1","4.4",,"  190","  190","11.6","16.1"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-20","3.4",,," 0224","43.9",,,,"11.1","6.1",,"  190","  190","11.2","15.2"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-21","2.1",,," 0210","20.3",,,,"6.7","5.0",,"  360","  350","4.5","6.7"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-22","2.5",,," 1527","0.5",,,,"5.0","2.8",,"  340","  330","4.5","6.7"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-23","1.2",,," 1955","0.0",,,,"6.1","3.3",,"  160","  150","4.0","4.9"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-24","2.9",,," 1212","0.0",,,,"4.4","1.1",,"  150","  140","5.8","7.2"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-25","1.3",,," 0446","0.0",,,,"6.1","0.0",,"  100","  100","4.5","5.4"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-26","3.7",,," 2320","0.0",,,,"3.9","-1.6",,"  160","  160","8.1","9.8"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-27","2.5",,," 0031","0.0",,,,"5.6","2.2",,"  160","  140","7.2","9.4"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-28","2.5",,," 1449","0.0",,,,"7.8","3.9",,"  150","  140","6.3","7.2"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-29","1.7",,," 0232","0.0",,,,"11.1","4.4",,"  150","  120","4.5","6.3"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2019-12-30","4.2",,," 2333","1.3",,,,"7.8","4.4",,"  160","  160","9.4","12.1"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-01","0.5",,," 0528","0.0",,,,"5.6","0.0",,"  180","  170","2.7","3.1"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-02","2.5",,," 2049","0.3",,,,"8.3","0.0",,"  200","  190","5.8","8.1"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-03","7.4",,," 2022","15.0",,,,"12.2","7.2",,"  170","  170","11.2","17.9"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-04","4.0",,," 0230","4.6",,,,"8.9","6.1",,"  180","  170","8.9","12.5"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-05","1.3",,," 1553","2.0",,,,"7.8","3.9",,"  170","  170","4.5","6.3"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-06","5.0",,," 0115","7.9",,,,"9.4","1.1",,"  190","  180","16.1","23.3"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-07","4.0",,," 0756","0.0",,,,"6.7","2.8",,"  190","  190","8.1","12.5"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-08","3.2",,," 0013","4.1",,,,"6.1","2.8",,"  360","   10","6.7","8.9"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-09","2.6",,," 2226","9.4",,,,"10.0","5.0",,"  170","  160","6.7","9.4"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-10","2.1",,," 0104","2.3",,,,"11.1","6.7",,"  180","  180","6.3","8.9"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-11","1.6",,," 1512","0.0",,,,"12.8","2.8",,"   10","   20","4.0","6.3"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-12","0.3",,," 0919","0.0",,,,"9.4","1.1",,"  230","  210","2.7","4.0"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-13","0.5",,," 2014","0.0",,,,"8.3","0.0",,"  350","  360","3.1","3.6"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-14","0.3",,," 1454","0.0",,,,"5.0","-0.5",,"   10","  230","3.1","4.9"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-15","0.3",,," 0131","0.0",,,,"5.0","0.6",,"  180","   40","2.7","3.1"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-16","1.0",,," 1709","2.0",,,,"8.9","-0.5",,"   30","   30","4.5","6.3"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-17","4.4",,," 1555","4.3",,,,"11.7","5.0",,"  180","  170","10.3","15.2"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-18","2.8",,," 0136","19.6",,,,"10.0","6.1",,"  180","  180","9.8","12.5"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-19","3.3",,," 1535","4.6",,,,"10.0","3.9",,"  220","  220","7.2","10.3"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-20","2.3",,," 0820","0.0",,,,"7.8","1.7",,"   10","  360","6.3","8.9"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-21","0.9",,," 2242","0.0",,,,"7.8","1.1",,"  190","  200","4.0","4.9"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-22","4.1",,," 2253","19.3",,,,"8.3","4.4",,"  190","  200","12.5","17.9"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-23","3.1",,," 0011","4.1",,,,"10.0","6.7",,"  190","  180","11.6","17.0"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-24","0.5",,," 0041","0.8",,,,"8.9","3.3",,"  330","  230","3.1","4.0"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-25","1.5",,," 1313","0.0",,,,"8.9","2.2",,"   10","  360","4.5","6.3"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-26","1.8",,," 1608","0.0",,,,"8.3","2.2",,"  360","  350","5.4","7.2"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-27","2.2",,," 2253","0.0",,,,"5.6","2.2",,"   10","   20","5.8","8.9"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-28","3.5",,," 1940","0.0",,,,"9.4","3.3",,"   10","   10","7.2","9.4"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-29","2.0",,," 0041","0.0",,,,"10.6","2.8",,"  360","   10","6.3","8.1"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-30","0.7",,," 2050","0.0",,,,"8.9","0.0",,"  360","  360","3.1","4.5"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-01-31","1.3",,," 1236","0.3",,,,"11.1","1.1",,"  210","  220","4.0","5.4"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-01","2.6",,," 1554","13.2",,,,"9.4","6.1",,"  200","  190","6.7","8.9"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-02","1.5",,," 1626","0.3",,,,"8.9","2.2",,"   10","   10","5.8","6.7"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-03","3.8",,," 0920","1.8",,,,"4.4","-0.5",,"  180","  200","9.4","12.1"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-04","6.6",,," 1008","0.3",,,,"0.0","-3.8",,"   10","  360","12.5","17.0"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-05","1.0",,," 1825","0.0",,,,"0.6","-6.0",,"   10","   40","3.1","4.0"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-06","0.9",,," 1321","0.0",,,,"1.7","-6.0",,"   60","   50","3.1","4.9"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-07","0.7",,," 1354","0.0",,,,"3.3","-4.9",,"  350","   10","3.1","3.6"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-08","2.4",,," 1241","13.0",,,,"2.2","-1.0",,"  220","  190","6.3","8.1"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-09","7.5",,," 1450",,,,,"-0.5","-2.7",,"  360","  350","11.6","17.4"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-10","4.7",,," 1945","1.8",,,,"1.1","-8.2",,"  190","  180","12.5","17.0"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-11","2.5",,," 2104","32.5",,,,"2.8","-1.6",,"  190","  180","8.1","11.2"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-12","4.2",,," 1857","14.2",,,,"3.3","2.2",,"  190","  200","7.6","11.2"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-13","2.7",,," 1327","0.0",,,,"3.3","0.0",,"   10","   10","5.8","7.2"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-14","3.5",,," 1215","6.4",,,,"6.7","0.6",,"  360","  350","8.1","10.7"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-15","2.4",,," 1021","0.8",,,,"7.8","2.8",,"  190","  190","8.1","11.2"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-16","2.0",,," 2017","1.5",,,,"6.1","1.7",,"  200","  210","5.4","7.2"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-17","0.9",,," 1140","0.3",,,,"4.4","-0.5",,"  260","  180","3.1","4.0"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-18","1.8",,," 2207","0.0",,,,"6.7","1.7",,"  190","  210","4.0","5.4"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-19","4.0",,," 1827","0.3",,,,"5.6","3.3",,"  200","  210","7.6","10.3"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-20","2.6",,," 1448","1.0",,,,"5.0","2.2",,"  360","  360","8.1","9.8"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-21","2.3",,," 0319","0.0",,,,"7.2","1.1",,"   10","   10","6.7","8.9"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-22","5.3",,," 1140","3.0",,,,"5.0","1.1",,"  190","  190","10.3","14.8"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-23","2.7",,," 1230","0.3",,,,"7.2","1.7",,"  190","  190","6.7","8.9"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-24","2.4",,," 2007","4.8",,,,"4.4","0.6",,"   10","   10","5.4","7.6"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-25","5.1",,," 1141","0.0",,,,"5.6","1.1",,"  350","  360","9.8","12.5"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-26","4.4",,," 2003","0.0",,,,"5.0","-1.0",,"   40","   40","9.4","16.1"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-27","3.8",,," 0135","0.0",,,,"5.0","0.6",,"   20","   20","8.9","14.8"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-02-28","0.9",,," 1755","0.0",,,,"7.8","-2.7",,"  190","  200","5.8","7.6"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-03-01","2.4",,," 1032","0.0",,,,"8.9","1.1",,"  350","  360","5.8","7.6"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-03-02","4.6",,," 1802","0.0",,,,"8.9","0.6",,"  360","   10","8.1","11.6"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-03-03","3.6",,," 0719","0.0",,,,"7.2","0.6",,"  360","   30","6.3","8.9"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-03-04","3.4",,," 1841","0.0",,,,"6.1","-2.1",,"   10","  360","6.3","8.5"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-03-05","3.4",,," 1742","0.0",,,,"8.3","-3.2",,"  360","   10","7.2","11.6"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-03-06","3.4",,," 2334","5.6",,,,"3.9","0.0",,"  190","  180","7.2","10.3"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-03-07","4.3",,," 0913","2.0",,,,"6.1","0.6",,"  190","  190","7.6","10.7"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-03-08","0.8",,," 1642","3.0",,,,"3.3","-1.6",,"  330","  340","3.1","4.0"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-03-09","2.1",,," 1305","0.0",,,,"7.2","-1.0",,"  360","  360","5.8","7.2"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-03-10","0.8",,," 1544","0.0",,,,"10.0","-2.1",,"   50","   70","3.1","4.5"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.2675","-122.57611","89.0","2019-03-11","2.6",,," 1626","9.7",,,,"10.0","-1.0",,"  230","  230","7.2","11.2"
